Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2015,39044,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.652
2015,39045,010010000,COUNTY OF COOK,0.552,13.994
2015,39045,010010001,CONSOLIDATED ELECTIONS,0.034,13.994
2015,39045,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.994
2015,39045,020300000,TOWN OF WORTH,0.078,13.994
2015,39045,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.994
2015,39045,020300003,ROAD AND BRIDGE WORTH,0.039,13.994
2015,39045,030230000,VILLAGE OF   CHICAGO RIDGE,1.942,13.994
2015,39045,030230001,VILLAGE OF CHICAGO RIDGE LIBRARY FUND,0.540,13.994
2015,39045,040770000,SCHOOL DISTRICT  122,4.808,13.994
2015,39045,042180000,COMMUNITY HIGH SCHOOL  218,4.247,13.994
2015,39045,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,13.994
2015,39045,050210000,CHICAGO RIDGE PARK DISTRICT,0.803,13.994
2015,39045,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.994
2015,39045,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.994
2015,39048,010010000,COUNTY OF COOK,0.552,13.058
2015,39048,010010001,CONSOLIDATED ELECTIONS,0.034,13.058
2015,39048,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.058
2015,39048,020300000,TOWN OF WORTH,0.078,13.058
2015,39048,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.058
2015,39048,020300003,ROAD AND BRIDGE WORTH,0.039,13.058
2015,39048,030590000,CITY OF   HOMETOWN,0.933,13.058
2015,39048,030590001,CITY OF HOMETOWN LIBRARY FUND,0.163,13.058
2015,39048,040780000,SCHOOL DISTRICT  123,5.901,13.058
2015,39048,042250000,COMMUNITY HIGH SCHOOL  229,3.382,13.058
2015,39048,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,13.058
2015,39048,070210000,HOMETOWN FIRE PROTECTION DISTRICT,1.025,13.058
2015,39048,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.058
2015,39048,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.058
2015,39052,010010000,COUNTY OF COOK,0.552,12.895
2015,39052,010010001,CONSOLIDATED ELECTIONS,0.034,12.895
2015,39052,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.895
2015,39052,020300000,TOWN OF WORTH,0.078,12.895
2015,39052,020300002,GENERAL ASSISTANCE   WORTH,0.020,12.895
2015,39052,020300003,ROAD AND BRIDGE WORTH,0.039,12.895
2015,39052,040820000,SCHOOL DISTRICT  127,6.994,12.895
2015,39052,042180000,COMMUNITY HIGH SCHOOL  218,4.247,12.895
2015,39052,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,12.895
2015,39052,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.895
2015,39052,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.895
2015,39053,010010000,COUNTY OF COOK,0.552,15.414
2015,39053,010010001,CONSOLIDATED ELECTIONS,0.034,15.414
2015,39053,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.414
2015,39053,020300000,TOWN OF WORTH,0.078,15.414
2015,39053,020300002,GENERAL ASSISTANCE   WORTH,0.020,15.414
2015,39053,020300003,ROAD AND BRIDGE WORTH,0.039,15.414
2015,39053,030010000,VILLAGE OF   ALSIP,2.010,15.414
2015,39053,040850000,SCHOOL DISTRICT  130,6.211,15.414
2015,39053,042180000,COMMUNITY HIGH SCHOOL  218,4.247,15.414
2015,39053,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,15.414
2015,39053,050100000,BLUE ISLAND PARK DISTRICT,0.729,15.414
2015,39053,060020000,ALSIP MERRIONETTE PARK PUB LIBRARY DIST,0.563,15.414
2015,39053,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,15.414
2015,39053,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.414
2015,39055,010010000,COUNTY OF COOK,0.552,16.180
2015,39055,010010001,CONSOLIDATED ELECTIONS,0.034,16.180
2015,39055,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,16.180
2015,39055,020300000,TOWN OF WORTH,0.078,16.180
2015,39055,020300002,GENERAL ASSISTANCE   WORTH,0.020,16.180
2015,39055,020300003,ROAD AND BRIDGE WORTH,0.039,16.180
2015,39055,030230000,VILLAGE OF   CHICAGO RIDGE,1.942,16.180
2015,39055,030230001,VILLAGE OF CHICAGO RIDGE LIBRARY FUND,0.540,16.180
2015,39055,040820000,SCHOOL DISTRICT  127,6.994,16.180
2015,39055,042180000,COMMUNITY HIGH SCHOOL  218,4.247,16.180
2015,39055,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,16.180
2015,39055,050210000,CHICAGO RIDGE PARK DISTRICT,0.803,16.180
2015,39055,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,16.180
2015,39055,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,16.180
2015,39061,010010000,COUNTY OF COOK,0.552,12.329
2015,39061,010010001,CONSOLIDATED ELECTIONS,0.034,12.329
2015,39061,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.329
2015,39061,020300000,TOWN OF WORTH,0.078,12.329
2015,39061,020300002,GENERAL ASSISTANCE   WORTH,0.020,12.329
2015,39061,020300003,ROAD AND BRIDGE WORTH,0.039,12.329
2015,39061,030910000,VILLAGE OF   OAK LAWN,1.460,12.329
2015,39061,030910001,VILLAGE OF OAK LAWN LIBRARY FUND,0.580,12.329
2015,39061,040770000,SCHOOL DISTRICT  122,4.808,12.329
2015,39061,042250000,COMMUNITY HIGH SCHOOL  229,3.382,12.329
2015,39061,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,12.329
2015,39061,050110000,BRIDGEVIEW PARK DISTRICT,0.445,12.329
2015,39061,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.329
2015,39061,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.329
2015,39062,010010000,COUNTY OF COOK,0.552,13.636
2015,39062,010010001,CONSOLIDATED ELECTIONS,0.034,13.636
2015,39062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.636
2015,39062,020300000,TOWN OF WORTH,0.078,13.636
2015,39062,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.636
2015,39062,020300003,ROAD AND BRIDGE WORTH,0.039,13.636
2015,39062,040850000,SCHOOL DISTRICT  130,6.211,13.636
2015,39062,042180000,COMMUNITY HIGH SCHOOL  218,4.247,13.636
2015,39062,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,13.636
2015,39062,050100000,BLUE ISLAND PARK DISTRICT,0.729,13.636
2015,39062,060520000,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,0.795,13.636
2015,39062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.636
2015,39062,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.636
2015,39065,010010000,COUNTY OF COOK,0.552,10.119
2015,39065,010010001,CONSOLIDATED ELECTIONS,0.034,10.119
2015,39065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,10.119
2015,39065,020300000,TOWN OF WORTH,0.078,10.119
2015,39065,020300002,GENERAL ASSISTANCE   WORTH,0.020,10.119
2015,39065,020300003,ROAD AND BRIDGE WORTH,0.039,10.119
2015,39065,040840000,SCHOOL DISTRICT  128,3.284,10.119
2015,39065,042180000,COMMUNITY HIGH SCHOOL  218,4.247,10.119
2015,39065,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,10.119
2015,39065,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,0.934,10.119
2015,39065,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,10.119
2015,39065,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,10.119
2015,39067,010010000,COUNTY OF COOK,0.552,13.829
2015,39067,010010001,CONSOLIDATED ELECTIONS,0.034,13.829
2015,39067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.829
2015,39067,020300000,TOWN OF WORTH,0.078,13.829
2015,39067,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.829
2015,39067,020300003,ROAD AND BRIDGE WORTH,0.039,13.829
2015,39067,040820000,SCHOOL DISTRICT  127,6.994,13.829
2015,39067,042180000,COMMUNITY HIGH SCHOOL  218,4.247,13.829
2015,39067,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,13.829
2015,39067,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,0.934,13.829
2015,39067,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.829
2015,39067,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.829
2015,39068,010010000,COUNTY OF COOK,0.552,13.736
2015,39068,010010001,CONSOLIDATED ELECTIONS,0.034,13.736
2015,39068,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,13.736
2015,39068,020300000,TOWN OF WORTH,0.078,13.736
2015,39068,020300002,GENERAL ASSISTANCE   WORTH,0.020,13.736
2015,39068,020300003,ROAD AND BRIDGE WORTH,0.039,13.736
2015,39068,030120000,VILLAGE OF   BRIDGEVIEW,3.096,13.736
2015,39068,030120001,VILLAGE OF BRIDGEVIEW LIBRARY FUND,0.351,13.736
2015,39068,040770000,SCHOOL DISTRICT  122,4.808,13.736
2015,39068,042250000,COMMUNITY HIGH SCHOOL  229,3.382,13.736
2015,39068,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,13.736
2015,39068,050110000,BRIDGEVIEW PARK DISTRICT,0.445,13.736
2015,39068,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,13.736
2015,39068,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,13.736
2015,39073,010010000,COUNTY OF COOK,0.552,12.056
2015,39073,010010001,CONSOLIDATED ELECTIONS,0.034,12.056
2015,39073,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.056
2015,39073,020300000,TOWN OF WORTH,0.078,12.056
2015,39073,020300002,GENERAL ASSISTANCE   WORTH,0.020,12.056
2015,39073,020300003,ROAD AND BRIDGE WORTH,0.039,12.056
2015,39073,030970000,CITY OF   PALOS HEIGHTS,1.562,12.056
2015,39073,030970001,CITY OF PALOS HEIGHTS LIBRARY FUND,0.375,12.056
2015,39073,040840000,SCHOOL DISTRICT  128,3.284,12.056
2015,39073,042180000,COMMUNITY HIGH SCHOOL  218,4.247,12.056
2015,39073,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,12.056
2015,39073,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,0.934,12.056
2015,39073,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.056
2015,39073,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.056
2015,39074,010010000,COUNTY OF COOK,0.552,15.766
2015,39074,010010001,CONSOLIDATED ELECTIONS,0.034,15.766
2015,39074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.766
2015,39074,020300000,TOWN OF WORTH,0.078,15.766
2015,39074,020300002,GENERAL ASSISTANCE   WORTH,0.020,15.766
2015,39074,020300003,ROAD AND BRIDGE WORTH,0.039,15.766
2015,39074,030970000,CITY OF   PALOS HEIGHTS,1.562,15.766
2015,39074,030970001,CITY OF PALOS HEIGHTS LIBRARY FUND,0.375,15.766
2015,39074,040820000,SCHOOL DISTRICT  127,6.994,15.766
2015,39074,042180000,COMMUNITY HIGH SCHOOL  218,4.247,15.766
2015,39074,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,15.766
2015,39074,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,0.934,15.766
2015,39074,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,15.766
2015,39074,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.766
2015,39075,010010000,COUNTY OF COOK,0.552,15.352
2015,39075,010010001,CONSOLIDATED ELECTIONS,0.034,15.352
2015,39075,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,15.352
2015,39075,020300000,TOWN OF WORTH,0.078,15.352
2015,39075,020300002,GENERAL ASSISTANCE   WORTH,0.020,15.352
2015,39075,020300003,ROAD AND BRIDGE WORTH,0.039,15.352
2015,39075,030970000,CITY OF   PALOS HEIGHTS,1.562,15.352
2015,39075,030970001,CITY OF PALOS HEIGHTS LIBRARY FUND,0.375,15.352
2015,39075,040820000,SCHOOL DISTRICT  127,6.994,15.352
2015,39075,042180000,COMMUNITY HIGH SCHOOL  218,4.247,15.352
2015,39075,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,15.352
2015,39075,051200000,WORTH PARK DISTRICT,0.520,15.352
2015,39075,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,15.352
2015,39075,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,15.352
2015,39076,010010000,COUNTY OF COOK,0.552,11.642
2015,39076,010010001,CONSOLIDATED ELECTIONS,0.034,11.642
2015,39076,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,11.642
2015,39076,020300000,TOWN OF WORTH,0.078,11.642
2015,39076,020300002,GENERAL ASSISTANCE   WORTH,0.020,11.642
2015,39076,020300003,ROAD AND BRIDGE WORTH,0.039,11.642
2015,39076,030970000,CITY OF   PALOS HEIGHTS,1.562,11.642
2015,39076,030970001,CITY OF PALOS HEIGHTS LIBRARY FUND,0.375,11.642
2015,39076,040840000,SCHOOL DISTRICT  128,3.284,11.642
2015,39076,042180000,COMMUNITY HIGH SCHOOL  218,4.247,11.642
2015,39076,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,11.642
2015,39076,051200000,WORTH PARK DISTRICT,0.520,11.642
2015,39076,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,11.642
2015,39076,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,11.642
2015,39077,010010000,COUNTY OF COOK,0.552,12.485
2015,39077,010010001,CONSOLIDATED ELECTIONS,0.034,12.485
2015,39077,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,12.485
2015,39077,020300000,TOWN OF WORTH,0.078,12.485
2015,39077,020300002,GENERAL ASSISTANCE   WORTH,0.020,12.485
2015,39077,020300003,ROAD AND BRIDGE WORTH,0.039,12.485
2015,39077,030910000,VILLAGE OF   OAK LAWN,1.460,12.485
2015,39077,030910001,VILLAGE OF OAK LAWN LIBRARY FUND,0.580,12.485
2015,39077,040770000,SCHOOL DISTRICT  122,4.808,12.485
2015,39077,042250000,COMMUNITY HIGH SCHOOL  229,3.382,12.485
2015,39077,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,12.485
2015,39077,050750000,OAK LAWN PARK DISTRICT,0.601,12.485
2015,39077,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,12.485
2015,39077,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,12.485
2015,39078,010010000,COUNTY OF COOK,0.552,9.794
2015,39078,010010001,CONSOLIDATED ELECTIONS,0.034,9.794
2015,39078,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.794
2015,39078,020300000,TOWN OF WORTH,0.078,9.794
2015,39078,020300002,GENERAL ASSISTANCE   WORTH,0.020,9.794
2015,39078,020300003,ROAD AND BRIDGE WORTH,0.039,9.794
2015,39078,030260000,VILLAGE OF   CRESTWOOD,0.609,9.794
2015,39078,040840000,SCHOOL DISTRICT  128,3.284,9.794
2015,39078,042180000,COMMUNITY HIGH SCHOOL  218,4.247,9.794
2015,39078,043080000,MORAINE VALLEY COMM COLL DISTR 524,0.419,9.794
2015,39078,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.426,9.794
2015,39078,090040000,SOUTH COOK COUNTY MOSQ ABATEMENT DIST,0.017,9.794
2015,39079,010010000,COUNTY OF COOK,0.552,9.999
2015,39079,010010001,CONSOLIDATED ELECTIONS,0.034,9.999
2015,39079,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.069,9.999
