Tax Year,Tax code,Agency,Agency Name,Agency Rate,Tax code Rate
2016,35032,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.833
2016,35032,020260000,TOWN   SCHAUMBURG,0.103,9.833
2016,35032,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.833
2016,35032,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.833
2016,35032,031150000,VILLAGE OF SCHAUMBURG,0.622,9.833
2016,35032,040210000,SCHOOL DISTRICT C C  54,3.79,9.833
2016,35032,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.833
2016,35032,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.833
2016,35032,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,9.833
2016,35032,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.833
2016,35032,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.833
2016,35032,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.833
2016,35034,010010000,COUNTY OF COOK,0.533,11.745
2016,35034,010010001,CONSOLIDATED ELECTIONS,0,11.745
2016,35034,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.745
2016,35034,020260000,TOWN   SCHAUMBURG,0.103,11.745
2016,35034,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.745
2016,35034,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.745
2016,35034,030500000,VILLAGE OF   HANOVER PARK,2.513,11.745
2016,35034,040210000,SCHOOL DISTRICT C C  54,3.79,11.745
2016,35034,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.745
2016,35034,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.745
2016,35034,050960000,SCHAUMBURG PARK DISTRICT,0.643,11.745
2016,35034,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.745
2016,35034,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.745
2016,35034,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.745
2016,35035,010010000,COUNTY OF COOK,0.533,11.745
2016,35035,010010001,CONSOLIDATED ELECTIONS,0,11.745
2016,35035,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.745
2016,35035,020260000,TOWN   SCHAUMBURG,0.103,11.745
2016,35035,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.745
2016,35035,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.745
2016,35035,030500000,VILLAGE OF   HANOVER PARK,2.513,11.745
2016,35035,040210000,SCHOOL DISTRICT C C  54,3.79,11.745
2016,35035,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.745
2016,35035,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.745
2016,35035,050960000,SCHAUMBURG PARK DISTRICT,0.643,11.745
2016,35035,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.745
2016,35035,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.745
2016,35035,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.745
2016,35037,010010000,COUNTY OF COOK,0.533,11.102
2016,35037,010010001,CONSOLIDATED ELECTIONS,0,11.102
2016,35037,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.102
2016,35037,020260000,TOWN   SCHAUMBURG,0.103,11.102
2016,35037,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.102
2016,35037,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.102
2016,35037,030500000,VILLAGE OF   HANOVER PARK,2.513,11.102
2016,35037,040210000,SCHOOL DISTRICT C C  54,3.79,11.102
2016,35037,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.102
2016,35037,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.102
2016,35037,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.102
2016,35037,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.102
2016,35037,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.102
2016,35041,010010000,COUNTY OF COOK,0.533,9.512
2016,35041,010010001,CONSOLIDATED ELECTIONS,0,9.512
2016,35041,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.512
2016,35041,020260000,TOWN   SCHAUMBURG,0.103,9.512
2016,35041,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.512
2016,35041,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.512
2016,35041,031120000,VILLAGE OF   ROSELLE,0.923,9.512
2016,35041,040210000,SCHOOL DISTRICT C C  54,3.79,9.512
2016,35041,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.512
2016,35041,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.512
2016,35041,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.512
2016,35041,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.512
2016,35041,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.512
2016,35041,990010000,DUPAGE WATER COMMISSION,0,9.512
2016,35042,010010000,COUNTY OF COOK,0.533,10.155
2016,35042,010010001,CONSOLIDATED ELECTIONS,0,10.155
2016,35042,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.155
2016,35042,020260000,TOWN   SCHAUMBURG,0.103,10.155
2016,35042,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.155
2016,35042,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.155
2016,35042,031120000,VILLAGE OF   ROSELLE,0.923,10.155
2016,35042,040210000,SCHOOL DISTRICT C C  54,3.79,10.155
2016,35042,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.155
2016,35042,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.155
2016,35042,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.155
2016,35042,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.155
2016,35042,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.155
2016,35042,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.155
2016,35042,990010000,DUPAGE WATER COMMISSION,0,10.155
2016,35049,010010000,COUNTY OF COOK,0.533,10.115
2016,35049,010010001,CONSOLIDATED ELECTIONS,0,10.115
2016,35049,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.115
2016,35049,020260000,TOWN   SCHAUMBURG,0.103,10.115
2016,35049,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.115
2016,35049,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.115
2016,35049,031120000,VILLAGE OF   ROSELLE,0.923,10.115
2016,35049,040210000,SCHOOL DISTRICT C C  54,3.79,10.115
2016,35049,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.115
2016,35049,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.115
2016,35049,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.115
2016,35049,060460000,ROSELLE PUBLIC LIBRARY,0.312,10.115
2016,35049,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.115
2016,35049,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.115
2016,35049,990010000,DUPAGE WATER COMMISSION,0,10.115
2016,35051,010010000,COUNTY OF COOK,0.533,10.628
2016,35051,010010001,CONSOLIDATED ELECTIONS,0,10.628
2016,35051,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.628
2016,35051,020260000,TOWN   SCHAUMBURG,0.103,10.628
2016,35051,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.628
2016,35051,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.628
2016,35051,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.628
2016,35051,030580501,TIF VIL OF HOFFMAN ESTATES-BARR/HIGGINS,0,10.628
2016,35051,040210000,SCHOOL DISTRICT C C  54,3.79,10.628
2016,35051,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.628
2016,35051,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.628
2016,35051,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.628
2016,35051,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.628
2016,35051,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.628
2016,35051,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.628
2016,35054,010010000,COUNTY OF COOK,0.533,9.814
2016,35054,010010001,CONSOLIDATED ELECTIONS,0,9.814
2016,35054,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.814
2016,35054,020260000,TOWN   SCHAUMBURG,0.103,9.814
2016,35054,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.814
2016,35054,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.814
2016,35054,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,9.814
2016,35054,040210000,SCHOOL DISTRICT C C  54,3.79,9.814
2016,35054,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.814
2016,35054,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.814
2016,35054,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.814
2016,35054,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.814
2016,35054,070500000,ROSELLE FIRE PROTECTION DISTRICT,0.582,9.814
2016,35054,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.814
2016,35054,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.814
2016,35055,010010000,COUNTY OF COOK,0.533,10.155
2016,35055,010010001,CONSOLIDATED ELECTIONS,0,10.155
2016,35055,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.155
2016,35055,020260000,TOWN   SCHAUMBURG,0.103,10.155
2016,35055,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.155
2016,35055,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.155
2016,35055,031120000,VILLAGE OF   ROSELLE,0.923,10.155
2016,35055,040210000,SCHOOL DISTRICT C C  54,3.79,10.155
2016,35055,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.155
2016,35055,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.155
2016,35055,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.155
2016,35055,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.155
2016,35055,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.155
2016,35055,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.155
2016,35055,990010000,DUPAGE WATER COMMISSION,0,10.155
2016,35057,010010000,COUNTY OF COOK,0.533,10.155
2016,35057,010010001,CONSOLIDATED ELECTIONS,0,10.155
2016,35057,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.155
2016,35057,020260000,TOWN   SCHAUMBURG,0.103,10.155
2016,35057,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.155
2016,35057,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.155
2016,35057,031120000,VILLAGE OF   ROSELLE,0.923,10.155
2016,35057,040210000,SCHOOL DISTRICT C C  54,3.79,10.155
2016,35057,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.155
2016,35057,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.155
2016,35057,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.155
2016,35057,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.155
2016,35057,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.155
2016,35057,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.155
2016,35057,990010000,DUPAGE WATER COMMISSION,0,10.155
2016,35058,010010000,COUNTY OF COOK,0.533,9.854
2016,35058,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35058,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35058,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35058,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35058,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35058,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35058,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35058,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35058,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35058,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35058,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35058,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35058,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35062,010010000,COUNTY OF COOK,0.533,9.854
2016,35062,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35062,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35062,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35062,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35062,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35062,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35062,031150103,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 6,0,9.854
2016,35062,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35062,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35062,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35062,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35062,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35062,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35062,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35063,010010000,COUNTY OF COOK,0.533,9.854
2016,35063,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35063,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35063,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35063,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35063,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35063,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35063,031150104,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 7,0,9.854
2016,35063,031150105,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 8,0,9.854
2016,35063,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35063,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35063,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35063,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35063,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35063,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35063,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35064,010010000,COUNTY OF COOK,0.533,9.854
2016,35064,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35064,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35064,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35064,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35064,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35064,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35064,031150105,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 8,0,9.854
2016,35064,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35064,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35064,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35064,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35064,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35064,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35064,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35065,010010000,COUNTY OF COOK,0.533,9.854
2016,35065,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35065,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35065,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35065,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35065,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35065,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35065,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35065,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35065,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35065,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35065,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35065,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35065,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35066,010010000,COUNTY OF COOK,0.533,9.854
2016,35066,010010001,CONSOLIDATED ELECTIONS,0,9.854
2016,35066,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,9.854
2016,35066,020260000,TOWN   SCHAUMBURG,0.103,9.854
2016,35066,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,9.854
2016,35066,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,9.854
2016,35066,031150000,VILLAGE OF SCHAUMBURG,0.622,9.854
2016,35066,040210000,SCHOOL DISTRICT C C  54,3.79,9.854
2016,35066,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,9.854
2016,35066,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,9.854
2016,35066,050960000,SCHAUMBURG PARK DISTRICT,0.643,9.854
2016,35066,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,9.854
2016,35066,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,9.854
2016,35066,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,9.854
2016,35067,010010000,COUNTY OF COOK,0.533,10.628
2016,35067,010010001,CONSOLIDATED ELECTIONS,0,10.628
2016,35067,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.628
2016,35067,020260000,TOWN   SCHAUMBURG,0.103,10.628
2016,35067,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.628
2016,35067,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.628
2016,35067,030580000,VILLAGE OF   HOFFMAN ESTATES,1.417,10.628
2016,35067,030580502,TIF VIL OF HOFFMAN EST-GOLF/HIGGINS/ROSELLE,0,10.628
2016,35067,040210000,SCHOOL DISTRICT C C  54,3.79,10.628
2016,35067,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.628
2016,35067,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.628
2016,35067,050480000,HOFFMAN ESTATES PARK DISTRICT,0.622,10.628
2016,35067,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.628
2016,35067,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.628
2016,35067,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.628
2016,35068,010010000,COUNTY OF COOK,0.533,10.709
2016,35068,010010001,CONSOLIDATED ELECTIONS,0,10.709
2016,35068,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.709
2016,35068,020260000,TOWN   SCHAUMBURG,0.103,10.709
2016,35068,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.709
2016,35068,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.709
2016,35068,031150000,VILLAGE OF SCHAUMBURG,0.622,10.709
2016,35068,031150108,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 11,0.855,10.709
2016,35068,040210000,SCHOOL DISTRICT C C  54,3.79,10.709
2016,35068,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.709
2016,35068,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.709
2016,35068,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.709
2016,35068,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.709
2016,35068,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.709
2016,35068,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.709
2016,35072,010010000,COUNTY OF COOK,0.533,11.782
2016,35072,010010001,CONSOLIDATED ELECTIONS,0,11.782
2016,35072,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.782
2016,35072,020260000,TOWN   SCHAUMBURG,0.103,11.782
2016,35072,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.782
2016,35072,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.782
2016,35072,031110000,CITY OF   ROLLING MEADOWS,1.739,11.782
2016,35072,031110001,CITY OF ROLLING MEADOWS LIBRARY FUND,0.486,11.782
2016,35072,040210000,SCHOOL DISTRICT C C  54,3.79,11.782
2016,35072,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.782
2016,35072,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.782
2016,35072,050930000,ROLLING MEADOWS PARK DISTRICT,0.677,11.782
2016,35072,050960000,SCHAUMBURG PARK DISTRICT,0.643,11.782
2016,35072,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.782
2016,35072,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.782
2016,35073,010010000,COUNTY OF COOK,0.533,11.699
2016,35073,010010001,CONSOLIDATED ELECTIONS,0,11.699
2016,35073,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.699
2016,35073,020260000,TOWN   SCHAUMBURG,0.103,11.699
2016,35073,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.699
2016,35073,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.699
2016,35073,030500000,VILLAGE OF   HANOVER PARK,2.513,11.699
2016,35073,030500503,TIF VIL OF HANOVER PARK-4,0,11.699
2016,35073,040210000,SCHOOL DISTRICT C C  54,3.79,11.699
2016,35073,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.699
2016,35073,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.699
2016,35073,050420000,HANOVER PARK PARK DISTRICT,0.597,11.699
2016,35073,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.699
2016,35073,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.699
2016,35073,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.699
2016,35074,010010000,COUNTY OF COOK,0.533,11.102
2016,35074,010010001,CONSOLIDATED ELECTIONS,0,11.102
2016,35074,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.102
2016,35074,020260000,TOWN   SCHAUMBURG,0.103,11.102
2016,35074,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.102
2016,35074,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.102
2016,35074,030500000,VILLAGE OF   HANOVER PARK,2.513,11.102
2016,35074,030500503,TIF VIL OF HANOVER PARK-4,0,11.102
2016,35074,040210000,SCHOOL DISTRICT C C  54,3.79,11.102
2016,35074,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.102
2016,35074,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.102
2016,35074,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,11.102
2016,35074,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.102
2016,35074,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.102
2016,35075,010010000,COUNTY OF COOK,0.533,10.669
2016,35075,010010001,CONSOLIDATED ELECTIONS,0,10.669
2016,35075,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,10.669
2016,35075,020260000,TOWN   SCHAUMBURG,0.103,10.669
2016,35075,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,10.669
2016,35075,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,10.669
2016,35075,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DIST,0,10.669
2016,35075,031150108,VIL OF SCHAUMBURG SPECIAL SERVICE AREA 11,0.855,10.669
2016,35075,040210000,SCHOOL DISTRICT C C  54,3.79,10.669
2016,35075,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,10.669
2016,35075,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,10.669
2016,35075,050960000,SCHAUMBURG PARK DISTRICT,0.643,10.669
2016,35075,060480000,SCHAUMBURG TWP DISTRICT PUBLIC LIBRARY,0.352,10.669
2016,35075,070500000,ROSELLE FIRE PROTECTION DISTRICT,0.582,10.669
2016,35075,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,10.669
2016,35075,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,10.669
2016,35076,010010000,COUNTY OF COOK,0.533,11.139
2016,35076,010010001,CONSOLIDATED ELECTIONS,0,11.139
2016,35076,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,0.063,11.139
2016,35076,020260000,TOWN   SCHAUMBURG,0.103,11.139
2016,35076,020260002,GENERAL ASSISTANCE   SCHAUMBURG,0.015,11.139
2016,35076,020260003,ROAD AND BRIDGE SCHAUMBURG,0.03,11.139
2016,35076,031110000,CITY OF   ROLLING MEADOWS,1.739,11.139
2016,35076,031110001,CITY OF ROLLING MEADOWS LIBRARY FUND,0.486,11.139
2016,35076,040210000,SCHOOL DISTRICT C C  54,3.79,11.139
2016,35076,042130000,PALATINE TOWNSHIP HIGH SCHOOL  211,2.871,11.139
2016,35076,043060000,HARPER COMMUNITY COLLEGE DISTRICT 512,0.416,11.139
2016,35076,050930000,ROLLING MEADOWS PARK DISTRICT,0.677,11.139
2016,35076,080180000,METRO WATER RECLAMATION DIST OF GR CHGO,0.406,11.139
2016,35076,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,0.01,11.139
2016,35077,010010000,COUNTY OF COOK,0.533,11.105
